theta_rad,theta_mrad,chi,h_min_center_um,h_min_edge_loaded_um,h_min_edge_unloaded_um,relative_reduction_percent,model,support
9.769894253634522e-05,0.09769894253634522,0.03652296917246551,34.933583554853115,32.9796047041262,36.88756240558002,5.593410843919705,baseline_g6_3_hydraulic,левая опора
5.2790588941058066e-05,0.052790588941058064,0.019734799604133855,34.933583554853115,33.87777177603195,35.98939533367427,3.0223403137651585,baseline_g6_3_hydraulic,правая опора
0.00045018441163041705,0.45018441163041706,0.16829323799267928,34.933583554853115,25.92989532224477,43.93727178746145,25.773732083542612,allowable_wear_g6_3_offdesign,левая опора
0.00028963399138794984,0.2896339913879498,0.10827438930390648,34.933583554853115,29.140903727094116,40.7262633826121,16.581979969685232,allowable_wear_g6_3_offdesign,правая опора
0.0008395377778289882,0.8395377778289882,0.31384589825382736,34.933583554853115,18.142827998273347,51.72433911143287,48.06479567209224,limit_g16_offdesign,левая опора
0.0005921221891181411,0.5921221891181411,0.22135408938995932,34.933583554853115,23.091139772490287,46.776027337215936,33.899882512103815,limit_g16_offdesign,правая опора
